net quarter,매출액,영업이익,영업이익(발표기준),당기순이익,자산총계,부채총계,자본총계,자본금,부채비율(%)(총부채 / 총자본) * 100부채비율,유보율(%)(유보액 / 자본금) * 100유보율,영업이익률(%)(영업이익 / 영업수익) * 100영업이익률,순이익률(%)(지배주주순이익 / 영업수익) * 100순이익률,ROA(%)(당기순이익(연율화) / 총자산(평균)) * 100ROA,ROE(%)(지배주주순이익(연율화) / 지배주주지분(평균)) * 100ROE,EPS(원)지배주주순이익 / 수정평균주식수EPS(원),BPS(원)지배주주순자산(자사주차감전) / 수정기말주식수BPS(원),"DPS(원)DPS(보통주,현금) * 무상조정수정계수(보통주)DPS(원)",PER(배)수정주가(보통주) / 수정EPSPER,PBR(배)수정주가(보통주) / 수정BPSPBR,발행주식수,"배당수익률(%)(배당금(보통주,현금) / 시가총액(보통)) * 100배당수익률"
2022/09,243,24,24,48,"1,316",794,521,38,152.29,"1,391.66",9.70,19.67,17.44,37.59,124,"1,492",,,2.13,"38,455",
2022/12,322,47,47,21,934,385,550,38,69.94,"1,471.58",14.58,6.67,7.63,16.02,56,"1,572",35,,2.14,"38,455",1.04
2023/03,210,8,8,11,"1,083",535,548,38,97.63,"1,466.86",3.66,5.36,4.47,8.22,29,"1,567",,,2.27,"38,455",
2023/06,337,40,40,44,985,392,592,38,66.22,"1,581.99",12.01,13.18,17.18,31.15,115,"1,682",,,2.02,"38,455",
2023/09,200,12,12,19,919,194,725,42,26.83,"1,777.52",5.96,9.65,8.11,11.73,47,"1,878",,,2.08,"41,500",
