net quarter,매출액,영업이익,영업이익(발표기준),당기순이익,자산총계,부채총계,자본총계,자본금,부채비율(%)(총부채 / 총자본) * 100부채비율,유보율(%)(유보액 / 자본금) * 100유보율,영업이익률(%)(영업이익 / 영업수익) * 100영업이익률,순이익률(%)(지배주주순이익 / 영업수익) * 100순이익률,ROA(%)(당기순이익(연율화) / 총자산(평균)) * 100ROA,ROE(%)(지배주주순이익(연율화) / 지배주주지분(평균)) * 100ROE,EPS(원)지배주주순이익 / 수정평균주식수EPS(원),BPS(원)지배주주순자산(자사주차감전) / 수정기말주식수BPS(원),"DPS(원)DPS(보통주,현금) * 무상조정수정계수(보통주)DPS(원)",PER(배)수정주가(보통주) / 수정EPSPER,PBR(배)수정주가(보통주) / 수정BPSPBR,발행주식수,"배당수익률(%)(배당금(보통주,현금) / 시가총액(보통)) * 100배당수익률"
2022/12,12,-46,-46,-82,309,91,219,36,41.45,512.32,-395.02,-712.25,-90.46,-128.48,-230,612,,,2.19,"35,746",
2023/03,46,-19,-19,-18,294,93,201,36,46.53,461.59,-40.90,-40.10,-24.53,-35.29,-52,562,,,3.25,"35,746",
2023/06,71,-21,-21,-20,285,104,181,36,57.23,407.35,-29.13,-27.83,-27.25,-41.32,-55,507,,,3.13,"35,746",
2023/09,79,-12,-12,-12,297,127,170,36,75.13,375.18,-14.96,-14.97,-16.26,-26.97,-33,475,,,3.06,"35,746",
2023/12,135,-9,-9,-9,285,123,162,36,76.13,353.80,-6.79,-6.49,-12.00,-21.08,-24,454,,,3.51,"35,746",
