net quarter,매출액,영업이익,영업이익(발표기준),당기순이익,자산총계,부채총계,자본총계,자본금,부채비율(%)(총부채 / 총자본) * 100부채비율,유보율(%)(유보액 / 자본금) * 100유보율,영업이익률(%)(영업이익 / 영업수익) * 100영업이익률,순이익률(%)(지배주주순이익 / 영업수익) * 100순이익률,ROA(%)(당기순이익(연율화) / 총자산(평균)) * 100ROA,ROE(%)(지배주주순이익(연율화) / 지배주주지분(평균)) * 100ROE,EPS(원)지배주주순이익 / 수정평균주식수EPS(원),BPS(원)지배주주순자산(자사주차감전) / 수정기말주식수BPS(원),"DPS(원)DPS(보통주,현금) * 무상조정수정계수(보통주)DPS(원)",PER(배)수정주가(보통주) / 수정EPSPER,PBR(배)수정주가(보통주) / 수정BPSPBR,발행주식수,"배당수익률(%)(배당금(보통주,현금) / 시가총액(보통)) * 100배당수익률"
2022/09,369,29,29,41,,,,,,,7.84,11.11,,,389,,,,,"10,605",
2022/12,,,0,,"1,415",411,"1,004",21,40.94,"4,631.80",,,,,0,"9,464",750,,,"10,605",
2023/03,,,,,,,,,,,,,,,,,,,,,
2023/06,267,78,78,86,"2,236",201,"2,035",25,9.87,"7,926.13",29.29,32.11,,,740,"16,052",,,5.86,"12,676",
2023/09,112,23,23,33,"2,179",111,"2,068",25,5.38,"8,056.28",20.68,29.38,5.98,6.43,260,"16,313",,,4.36,"12,676",
