net quarter,매출액,영업이익,영업이익(발표기준),당기순이익,자산총계,부채총계,자본총계,자본금,부채비율(%)(총부채 / 총자본) * 100부채비율,유보율(%)(유보액 / 자본금) * 100유보율,영업이익률(%)(영업이익 / 영업수익) * 100영업이익률,순이익률(%)(지배주주순이익 / 영업수익) * 100순이익률,ROA(%)(당기순이익(연율화) / 총자산(평균)) * 100ROA,ROE(%)(지배주주순이익(연율화) / 지배주주지분(평균)) * 100ROE,EPS(원)지배주주순이익 / 수정평균주식수EPS(원),BPS(원)지배주주순자산(자사주차감전) / 수정기말주식수BPS(원),"DPS(원)DPS(보통주,현금) * 무상조정수정계수(보통주)DPS(원)",PER(배)수정주가(보통주) / 수정EPSPER,PBR(배)수정주가(보통주) / 수정BPSPBR,발행주식수,"배당수익률(%)(배당금(보통주,현금) / 시가총액(보통)) * 100배당수익률"
2022/09,371,68,68,139,"3,477",788,"2,689",50,29.30,"5,325.82",18.33,37.47,16.48,21.41,"1,386","27,129",,,1.47,"10,020",
2022/12,381,46,46,52,"3,290",703,"2,587",50,27.17,"5,121.34",12.16,13.78,6.20,7.95,523,"26,107","1,000",,1.65,"10,020",2.32
2023/03,323,23,23,46,"3,364",780,"2,584",50,30.19,"5,115.39",7.26,14.38,5.58,7.18,463,"26,077",,,1.93,"10,020",
2023/06,316,33,33,77,"4,488","1,652","2,836",52,58.25,"5,378.32",10.33,24.51,7.88,11.42,764,"27,392",,,2.25,"10,461",
2023/09,319,26,26,58,"4,566","1,650","2,916",52,56.60,"5,530.91",8.12,18.09,5.09,8.02,551,"28,155",,,1.73,"10,461",
