net quarter,매출액,영업이익,영업이익(발표기준),당기순이익,자산총계,부채총계,자본총계,자본금,부채비율(%)(총부채 / 총자본) * 100부채비율,유보율(%)(유보액 / 자본금) * 100유보율,영업이익률(%)(영업이익 / 영업수익) * 100영업이익률,순이익률(%)(지배주주순이익 / 영업수익) * 100순이익률,ROA(%)(당기순이익(연율화) / 총자산(평균)) * 100ROA,ROE(%)(지배주주순이익(연율화) / 지배주주지분(평균)) * 100ROE,EPS(원)지배주주순이익 / 수정평균주식수EPS(원),BPS(원)지배주주순자산(자사주차감전) / 수정기말주식수BPS(원),"DPS(원)DPS(보통주,현금) * 무상조정수정계수(보통주)DPS(원)",PER(배)수정주가(보통주) / 수정EPSPER,PBR(배)수정주가(보통주) / 수정BPSPBR,발행주식수,"배당수익률(%)(배당금(보통주,현금) / 시가총액(보통)) * 100배당수익률"
2022/09,44,1,1,11,404,196,207,137,94.82,53.45,1.29,25.06,13.19,23.09,8,153,,,6.88,"137,457",
2022/12,21,-25,-25,-33,381,199,182,137,109.51,35.18,-116.47,-158.00,-33.89,-68.36,-24,135,,,5.94,"137,457",
2023/03,44,-3,-3,-4,365,185,181,137,102.25,34.06,-6.50,-9.94,-4.70,-9.68,-3,134,,,12.85,"137,457",
2023/06,37,-13,-13,-11,340,163,177,140,91.71,29.64,-35.59,-28.77,-11.96,-23.57,-8,130,,,15.41,"139,618",
2023/09,18,-18,-18,-21,315,149,166,141,89.65,20.68,-102.43,-117.76,-25.19,-48.04,-15,121,,,18.60,"140,718",
