net quarter,매출액,영업이익,영업이익(발표기준),당기순이익,자산총계,부채총계,자본총계,자본금,부채비율(%)(총부채 / 총자본) * 100부채비율,유보율(%)(유보액 / 자본금) * 100유보율,영업이익률(%)(영업이익 / 영업수익) * 100영업이익률,순이익률(%)(지배주주순이익 / 영업수익) * 100순이익률,ROA(%)(당기순이익(연율화) / 총자산(평균)) * 100ROA,ROE(%)(지배주주순이익(연율화) / 지배주주지분(평균)) * 100ROE,EPS(원)지배주주순이익 / 수정평균주식수EPS(원),BPS(원)지배주주순자산(자사주차감전) / 수정기말주식수BPS(원),"DPS(원)DPS(보통주,현금) * 무상조정수정계수(보통주)DPS(원)",PER(배)수정주가(보통주) / 수정EPSPER,PBR(배)수정주가(보통주) / 수정BPSPBR,발행주식수,"배당수익률(%)(배당금(보통주,현금) / 시가총액(보통)) * 100배당수익률"
2022/09,154,12,12,15,764,270,494,70,54.71,602.83,7.57,9.56,7.86,12.08,105,"3,514",,,1.70,"13,836",
2022/12,151,4,4,3,804,306,498,70,61.39,608.69,2.45,2.26,1.74,2.75,24,"3,543",,,1.53,"13,836",
2023/03,110,-8,-8,-6,803,311,493,70,63.06,600.70,-6.88,-5.19,-2.84,-4.60,-41,"3,504",,,1.68,"13,836",
2023/06,93,-10,-10,-7,840,354,485,70,73.00,590.58,-11.06,-7.70,-3.48,-5.84,-51,"3,453",,,1.82,"13,836",
2023/09,95,-13,-13,-13,851,375,476,71,78.92,571.64,-13.35,-13.53,-6.08,-10.70,-91,"3,358",,,1.62,"14,166",
