net quarter,매출액,영업이익,영업이익(발표기준),당기순이익,자산총계,부채총계,자본총계,자본금,부채비율(%)(총부채 / 총자본) * 100부채비율,유보율(%)(유보액 / 자본금) * 100유보율,영업이익률(%)(영업이익 / 영업수익) * 100영업이익률,순이익률(%)(지배주주순이익 / 영업수익) * 100순이익률,ROA(%)(당기순이익(연율화) / 총자산(평균)) * 100ROA,ROE(%)(지배주주순이익(연율화) / 지배주주지분(평균)) * 100ROE,EPS(원)지배주주순이익 / 수정평균주식수EPS(원),BPS(원)지배주주순자산(자사주차감전) / 수정기말주식수BPS(원),"DPS(원)DPS(보통주,현금) * 무상조정수정계수(보통주)DPS(원)",PER(배)수정주가(보통주) / 수정EPSPER,PBR(배)수정주가(보통주) / 수정BPSPBR,발행주식수,"배당수익률(%)(배당금(보통주,현금) / 시가총액(보통)) * 100배당수익률"
2022/09,212,15,15,17,"1,172",499,672,101,74.29,564.92,6.97,7.81,,,166,"6,649",,,1.95,"10,111",
2022/12,209,7,7,3,"1,161",485,675,101,71.86,568.08,3.54,1.53,1.10,1.90,32,"6,681",100,,1.71,"10,111",0.87
2023/03,164,-3,-3,-5,"1,155",495,660,101,74.88,553.22,-1.69,-3.02,-1.71,-2.96,-49,"6,532",,,2.36,"10,111",
2023/06,161,-10,-10,-6,"1,159",505,654,101,77.13,547.01,-6.37,-3.91,-2.18,-3.84,-62,"6,470",,,2.11,"10,111",
2023/09,148,-23,-23,-22,"1,165",533,632,101,84.25,525.40,-15.87,-14.74,-7.51,-13.57,-216,"6,254",,,1.62,"10,111",
