net quarter,매출액,영업이익,영업이익(발표기준),당기순이익,자산총계,부채총계,자본총계,자본금,부채비율(%)(총부채 / 총자본) * 100부채비율,유보율(%)(유보액 / 자본금) * 100유보율,영업이익률(%)(영업이익 / 영업수익) * 100영업이익률,순이익률(%)(지배주주순이익 / 영업수익) * 100순이익률,ROA(%)(당기순이익(연율화) / 총자산(평균)) * 100ROA,ROE(%)(지배주주순이익(연율화) / 지배주주지분(평균)) * 100ROE,EPS(원)지배주주순이익 / 수정평균주식수EPS(원),BPS(원)지배주주순자산(자사주차감전) / 수정기말주식수BPS(원),"DPS(원)DPS(보통주,현금) * 무상조정수정계수(보통주)DPS(원)",PER(배)수정주가(보통주) / 수정EPSPER,PBR(배)수정주가(보통주) / 수정BPSPBR,발행주식수,"배당수익률(%)(배당금(보통주,현금) / 시가총액(보통)) * 100배당수익률"
2022/09,"1,365",279,279,239,"2,092","1,155",937,44,123.24,"2,024.20",20.42,17.49,,,"1,353","5,310",,,,"17,646",
2022/12,"1,126",89,89,55,"1,990",995,995,44,99.96,"2,155.52",7.90,4.85,10.71,22.63,310,"5,639",,,,"17,646",
2023/03,833,122,122,100,"2,460",870,"1,590",53,54.73,"2,892.94",14.61,12.03,18.03,31.04,484,"7,482",200,,2.71,"21,246",0.99
2023/06,344,60,60,62,"2,399",786,"1,613",53,48.75,"2,935.29",17.44,18.11,10.27,15.58,293,"7,588",,,3.85,"21,252",
2023/09,227,32,32,42,"2,363",705,"1,657",53,42.55,"3,019.51",14.27,18.49,7.04,10.25,197,"7,799",,,2.52,"21,252",
