net quarter,매출액,영업이익,영업이익(발표기준),당기순이익,자산총계,부채총계,자본총계,자본금,부채비율(%)(총부채 / 총자본) * 100부채비율,유보율(%)(유보액 / 자본금) * 100유보율,영업이익률(%)(영업이익 / 영업수익) * 100영업이익률,순이익률(%)(지배주주순이익 / 영업수익) * 100순이익률,ROA(%)(당기순이익(연율화) / 총자산(평균)) * 100ROA,ROE(%)(지배주주순이익(연율화) / 지배주주지분(평균)) * 100ROE,EPS(원)지배주주순이익 / 수정평균주식수EPS(원),BPS(원)지배주주순자산(자사주차감전) / 수정기말주식수BPS(원),"DPS(원)DPS(보통주,현금) * 무상조정수정계수(보통주)DPS(원)",PER(배)수정주가(보통주) / 수정EPSPER,PBR(배)수정주가(보통주) / 수정BPSPBR,발행주식수,"배당수익률(%)(배당금(보통주,현금) / 시가총액(보통)) * 100배당수익률"
2022/09,"4,474","2,203","2,203","1,689","20,267","4,757","15,510","2,226",30.67,605.94,49.24,37.75,35.20,46.07,"3,795","35,297",,,1.06,"44,399",
2022/12,"3,971","1,536","1,536",940,"21,200","4,827","16,373","2,226",29.48,644.74,38.68,23.66,18.13,23.58,"2,111","37,237","1,300",,1.00,"44,399",3.50
2023/03,"2,982",829,829,781,"20,963","4,374","16,589","2,226",26.37,654.43,27.81,26.19,14.81,18.95,"1,754","37,722",,,1.92,"44,399",
2023/06,"2,783",797,797,750,"19,473","2,826","16,647","2,226",16.98,688.25,28.62,26.94,14.83,18.05,"1,684","39,412",,,1.60,"44,399",
2023/09,"2,314",427,427,458,"19,571","2,782","16,789","2,226",16.57,708.55,18.44,19.80,9.39,10.96,"1,030","40,428",,,1.21,"44,399",
