net quarter,매출액,영업이익,영업이익(발표기준),당기순이익,자산총계,부채총계,자본총계,자본금,부채비율(%)(총부채 / 총자본) * 100부채비율,유보율(%)(유보액 / 자본금) * 100유보율,영업이익률(%)(영업이익 / 영업수익) * 100영업이익률,순이익률(%)(지배주주순이익 / 영업수익) * 100순이익률,ROA(%)(당기순이익(연율화) / 총자산(평균)) * 100ROA,ROE(%)(지배주주순이익(연율화) / 지배주주지분(평균)) * 100ROE,EPS(원)지배주주순이익 / 수정평균주식수EPS(원),BPS(원)지배주주순자산(자사주차감전) / 수정기말주식수BPS(원),"DPS(원)DPS(보통주,현금) * 무상조정수정계수(보통주)DPS(원)",PER(배)수정주가(보통주) / 수정EPSPER,PBR(배)수정주가(보통주) / 수정BPSPBR,발행주식수,"배당수익률(%)(배당금(보통주,현금) / 시가총액(보통)) * 100배당수익률"
2022/09,39,-21,-21,-169,"1,708","1,188",521,286,228.04,82.29,-54.32,-433.14,-40.30,-120.78,-313,911,,,1.44,"57,151",
2022/12,41,-6,-6,50,968,205,763,361,26.92,117.62,-15.50,121.35,14.87,31.01,72,"1,088",,,0.92,"72,278",
2023/03,22,-45,-45,-38,877,151,725,361,20.83,107.29,-203.82,-170.18,-16.30,-20.20,-52,"1,036",,,0.63,"72,278",
2023/06,25,-41,-41,-140,726,147,579,361,25.31,66.86,-165.62,-561.52,-69.79,-85.72,-193,834,,,0.72,"72,278",
2023/09,32,-27,-27,-30,636,86,550,361,15.66,58.63,-83.91,-92.27,-17.56,-21.18,-41,793,,,0.76,"72,278",
