net quarter,매출액,영업이익,영업이익(발표기준),당기순이익,자산총계,부채총계,자본총계,자본금,부채비율(%)(총부채 / 총자본) * 100부채비율,유보율(%)(유보액 / 자본금) * 100유보율,영업이익률(%)(영업이익 / 영업수익) * 100영업이익률,순이익률(%)(지배주주순이익 / 영업수익) * 100순이익률,ROA(%)(당기순이익(연율화) / 총자산(평균)) * 100ROA,ROE(%)(지배주주순이익(연율화) / 지배주주지분(평균)) * 100ROE,EPS(원)지배주주순이익 / 수정평균주식수EPS(원),BPS(원)지배주주순자산(자사주차감전) / 수정기말주식수BPS(원),"DPS(원)DPS(보통주,현금) * 무상조정수정계수(보통주)DPS(원)",PER(배)수정주가(보통주) / 수정EPSPER,PBR(배)수정주가(보통주) / 수정BPSPBR,발행주식수,"배당수익률(%)(배당금(보통주,현금) / 시가총액(보통)) * 100배당수익률"
2022/09,308,39,39,115,"1,890",346,"1,543",174,22.43,810.04,12.79,37.22,24.61,30.89,333,"4,590",,,0.77,"34,443",
2022/12,365,-17,-17,-98,"1,756",310,"1,446",174,21.47,753.81,-4.59,-26.80,-21.46,-26.17,-284,"4,306",,,0.83,"34,443",
2023/03,300,29,29,43,"1,797",314,"1,483",174,21.18,775.04,9.57,14.41,9.74,11.81,126,"4,413",,,1.32,"34,443",
2023/06,329,54,54,40,"1,847",323,"1,525",174,21.16,799.17,16.37,12.18,8.80,10.66,116,"4,535",,,1.09,"34,443",
2023/09,350,38,38,59,"1,913",328,"1,585",174,20.72,833.70,10.91,16.80,12.52,15.14,171,"4,709",,,0.87,"34,443",
