net quarter,매출액,영업이익,영업이익(발표기준),당기순이익,자산총계,부채총계,자본총계,자본금,부채비율(%)(총부채 / 총자본) * 100부채비율,유보율(%)(유보액 / 자본금) * 100유보율,영업이익률(%)(영업이익 / 영업수익) * 100영업이익률,순이익률(%)(지배주주순이익 / 영업수익) * 100순이익률,ROA(%)(당기순이익(연율화) / 총자산(평균)) * 100ROA,ROE(%)(지배주주순이익(연율화) / 지배주주지분(평균)) * 100ROE,EPS(원)지배주주순이익 / 수정평균주식수EPS(원),BPS(원)지배주주순자산(자사주차감전) / 수정기말주식수BPS(원),"DPS(원)DPS(보통주,현금) * 무상조정수정계수(보통주)DPS(원)",PER(배)수정주가(보통주) / 수정EPSPER,PBR(배)수정주가(보통주) / 수정BPSPBR,발행주식수,"배당수익률(%)(배당금(보통주,현금) / 시가총액(보통)) * 100배당수익률"
2022/09,62,-5,-5,-2,310,74,236,396,31.12,N/A,-8.18,-3.91,-3.39,-4.10,-12,"1,250",,,1.37,"19,785",
2022/12,41,1,1,-16,290,67,222,396,30.17,N/A,1.65,-38.88,-21.41,-27.98,-81,"1,181",,,1.32,"19,785",
2023/03,32,-12,-12,-11,244,33,211,396,15.67,N/A,-38.39,-34.84,-16.93,-20.85,-57,"1,067",,,1.29,"19,785",
2023/06,46,-10,-10,-9,252,50,202,99,24.62,115.31,-21.70,-20.00,-14.94,-17.93,-47,"1,077",,,1.33,"19,785",
2023/09,52,-5,-5,-4,250,52,198,99,26.31,111.39,-8.85,-7.50,-6.19,-7.76,-20,"1,057",,,1.04,"19,785",
