net quarter,매출액,영업이익,영업이익(발표기준),당기순이익,자산총계,부채총계,자본총계,자본금,부채비율(%)(총부채 / 총자본) * 100부채비율,유보율(%)(유보액 / 자본금) * 100유보율,영업이익률(%)(영업이익 / 영업수익) * 100영업이익률,순이익률(%)(지배주주순이익 / 영업수익) * 100순이익률,ROA(%)(당기순이익(연율화) / 총자산(평균)) * 100ROA,ROE(%)(지배주주순이익(연율화) / 지배주주지분(평균)) * 100ROE,EPS(원)지배주주순이익 / 수정평균주식수EPS(원),BPS(원)지배주주순자산(자사주차감전) / 수정기말주식수BPS(원),"DPS(원)DPS(보통주,현금) * 무상조정수정계수(보통주)DPS(원)",PER(배)수정주가(보통주) / 수정EPSPER,PBR(배)수정주가(보통주) / 수정BPSPBR,발행주식수,"배당수익률(%)(배당금(보통주,현금) / 시가총액(보통)) * 100배당수익률"
2022/09,81,1,1,3,,,,,,,0.96,3.26,,,51,,,,,"5,170",
2022/12,151,27,27,22,705,197,508,35,38.73,"1,336.78",18.25,14.41,,,331,"7,184",,,1.05,"7,072",
2023/03,81,0,0,-1,688,176,512,36,34.45,"1,338.94",0.17,-0.71,-0.33,-0.45,-8,"7,195",,,2.58,"7,113",
2023/06,85,1,1,-27,824,333,492,36,67.66,"1,280.49",1.07,-31.84,-14.26,-21.50,-379,"6,902",,,2.63,"7,122",
2023/09,85,13,13,-21,795,317,479,36,66.17,"1,237.65",15.03,-24.29,-10.15,-16.94,-287,"6,688",,,1.91,"7,155",
