net quarter,매출액,영업이익,영업이익(발표기준),당기순이익,자산총계,부채총계,자본총계,자본금,부채비율(%)(총부채 / 총자본) * 100부채비율,유보율(%)(유보액 / 자본금) * 100유보율,영업이익률(%)(영업이익 / 영업수익) * 100영업이익률,순이익률(%)(지배주주순이익 / 영업수익) * 100순이익률,ROA(%)(당기순이익(연율화) / 총자산(평균)) * 100ROA,ROE(%)(지배주주순이익(연율화) / 지배주주지분(평균)) * 100ROE,EPS(원)지배주주순이익 / 수정평균주식수EPS(원),BPS(원)지배주주순자산(자사주차감전) / 수정기말주식수BPS(원),"DPS(원)DPS(보통주,현금) * 무상조정수정계수(보통주)DPS(원)",PER(배)수정주가(보통주) / 수정EPSPER,PBR(배)수정주가(보통주) / 수정BPSPBR,발행주식수,"배당수익률(%)(배당금(보통주,현금) / 시가총액(보통)) * 100배당수익률"
2022/09,814,45,45,35,"8,686","2,194","6,492",386,33.79,"1,590.48",5.48,4.24,1.60,2.13,45,"8,452",,,0.36,"77,238",
2022/12,845,86,86,9,"9,020","2,512","6,507",386,38.61,"1,594.45",10.21,1.01,0.39,0.53,11,"8,472",,,0.40,"77,238",
2023/03,753,55,55,88,"9,733","3,138","6,595",386,47.59,"1,617.16",7.27,11.65,3.74,5.36,114,"8,586",,,0.44,"77,238",
2023/06,628,-1,-1,-38,"9,887","3,329","6,558",386,50.77,"1,607.45",-0.11,-5.97,-1.53,-2.28,-49,"8,537",,,0.44,"77,238",
2023/09,983,137,137,73,"10,223","3,592","6,631",386,54.17,"1,626.43",13.98,7.45,2.92,4.45,95,"8,632",,,0.37,"77,238",
